#model_version:v2026.06.15,score_date:2026-09-24T12:00:20Z
cve,epss,percentile
CVE-2007-5582,0.01569,0.74264
CVE-2007-5583,0.05989,0.93037
CVE-2007-5584,0.01978,0.79619
CVE-2007-5585,0.01686,0.76017
CVE-2007-5587,0.02903,0.86384
CVE-2007-5588,0.01089,0.63863
CVE-2007-5589,0.03326,0.8812
CVE-2007-5590,0.03641,0.89132
CVE-2007-5591,0.02292,0.82494
CVE-2007-5592,0.28747,0.9808
CVE-2007-5593,0.03771,0.89515
CVE-2007-5594,0.012,0.66822
CVE-2007-5595,0.01992,0.79783
CVE-2007-5596,0.01631,0.75176
CVE-2007-5597,0.01451,0.72244
CVE-2007-5598,0.01419,0.71645
CVE-2007-5599,0.01231,0.67641
CVE-2007-5600,0.01877,0.78505
CVE-2007-5601,0.42365,0.98654
CVE-2007-5602,0.08377,0.9477
CVE-2007-5603,0.37981,0.98502
CVE-2007-5604,0.11668,0.95907
CVE-2007-5605,0.08922,0.95052
CVE-2007-5606,0.12809,0.96147
CVE-2007-5607,0.12808,0.96146
CVE-2007-5608,0.0359,0.8897
CVE-2007-5610,0.08819,0.95001
CVE-2007-5612,0.02393,0.83255
CVE-2007-5613,0.02893,0.86336
CVE-2007-5614,0.03978,0.90094
CVE-2007-5615,0.03597,0.88991
CVE-2007-5616,0.00942,0.5931
CVE-2007-5617,0.02167,0.8146
CVE-2007-5618,0.00451,0.36478
CVE-2007-5619,0.00371,0.28221
CVE-2007-5620,0.0627,0.93316
CVE-2007-5621,0.00842,0.56065
CVE-2007-5622,0.02079,0.80673
CVE-2007-5623,0.02774,0.85743
CVE-2007-5624,0.02001,0.79869
CVE-2007-5625,0.03387,0.88324
CVE-2007-5626,0.00292,0.19351
CVE-2007-5627,0.02073,0.80621
CVE-2007-5628,0.27754,0.98023
CVE-2007-5629,0.0127,0.68536
CVE-2007-5630,0.01147,0.6536
CVE-2007-5631,0.39416,0.98558
CVE-2007-5632,0.00387,0.29918
CVE-2007-5633,0.00935,0.59083
CVE-2007-5634,0.00394,0.30758
CVE-2007-5635,0.01446,0.7215
CVE-2007-5636,0.06685,0.93655
CVE-2007-5637,0.03134,0.8734
CVE-2007-5638,0.01473,0.72662
CVE-2007-5639,0.0179,0.77395
CVE-2007-5640,0.01819,0.77788
CVE-2007-5641,0.40255,0.98589
CVE-2007-5642,0.06216,0.93266
CVE-2007-5643,0.01207,0.6699
CVE-2007-5644,0.02127,0.81128
CVE-2007-5646,0.02992,0.86775
CVE-2007-5647,0.01484,0.72859
CVE-2007-5648,0.01452,0.72255
CVE-2007-5649,0.01521,0.73485
CVE-2007-5650,0.02368,0.83079
CVE-2007-5651,0.01826,0.77873
CVE-2007-5652,0.01791,0.77415
CVE-2007-5653,0.0482,0.91634
CVE-2007-5654,0.41064,0.98615
CVE-2007-5655,0.0555,0.92544
CVE-2007-5656,0.05437,0.92417
CVE-2007-5657,0.0555,0.92544
CVE-2007-5658,0.06401,0.93418
CVE-2007-5659,0.87423,0.99752
CVE-2007-5660,0.36619,0.98445
CVE-2007-5661,0.02246,0.82129
CVE-2007-5663,0.13273,0.96249
CVE-2007-5664,0.00342,0.2497
CVE-2007-5665,0.00367,0.27739
CVE-2007-5666,0.01368,0.70656
CVE-2007-5667,0.00366,0.27674
CVE-2007-5671,0.00388,0.30087
CVE-2007-5673,0.01107,0.64362
CVE-2007-5674,0.02096,0.80846
CVE-2007-5675,0.03068,0.87083
CVE-2007-5676,0.02291,0.82486
CVE-2007-5677,0.01465,0.72531
CVE-2007-5678,0.01533,0.73687
CVE-2007-5679,0.01175,0.66189
CVE-2007-5682,0.02579,0.84547
CVE-2007-5683,0.00885,0.57467
CVE-2007-5684,0.03024,0.86911
CVE-2007-5685,0.03477,0.8863
CVE-2007-5686,0.00942,0.59296
CVE-2007-5687,0.05741,0.92775
CVE-2007-5688,0.01002,0.61273
CVE-2007-5689,0.04894,0.91749
CVE-2007-5690,0.00355,0.26515
CVE-2007-5691,0.01129,0.64926
CVE-2007-5692,0.04772,0.91569
CVE-2007-5693,0.05078,0.92015
CVE-2007-5694,0.07563,0.943
CVE-2007-5695,0.02207,0.81814
CVE-2007-5696,0.01144,0.65292
CVE-2007-5697,0.02301,0.82564
CVE-2007-5698,0.01022,0.61898
CVE-2007-5699,0.0371,0.89327
CVE-2007-5700,0.01186,0.6648
CVE-2007-5701,0.00205,0.09248
CVE-2007-5702,0.01366,0.70632
CVE-2007-5703,0.01884,0.78574
CVE-2007-5704,0.01299,0.69171
CVE-2007-5705,0.00857,0.56619
CVE-2007-5706,0.02666,0.851
CVE-2007-5707,0.03653,0.8917
CVE-2007-5708,0.02618,0.84797
CVE-2007-5709,0.10919,0.95723
CVE-2007-5710,0.07003,0.93926
CVE-2007-5711,0.01755,0.7694
CVE-2007-5712,0.01814,0.77729
CVE-2007-5713,0.0233,0.82794
CVE-2007-5714,0.01801,0.77542
CVE-2007-5715,0.01068,0.63296
CVE-2007-5716,0.02369,0.83084
CVE-2007-5717,0.03317,0.88095
CVE-2007-5718,0.0035,0.25863
CVE-2007-5719,0.01006,0.61398
CVE-2007-5720,0.01962,0.79459
CVE-2007-5721,0.02016,0.80049
CVE-2007-5722,0.11695,0.95915
CVE-2007-5723,0.01619,0.75015
CVE-2007-5724,0.01734,0.76641
CVE-2007-5725,0.01465,0.72527
CVE-2007-5726,0.02309,0.82631
CVE-2007-5727,0.0192,0.79007
CVE-2007-5728,0.14639,0.96533
CVE-2007-5729,0.00585,0.45585
CVE-2007-5730,0.00607,0.46702
CVE-2007-5731,0.07135,0.94034
CVE-2007-5732,0.01505,0.73223
CVE-2007-5733,0.02385,0.83197
CVE-2007-5734,0.01359,0.70495
CVE-2007-5735,0.01218,0.67322
CVE-2007-5736,0.01322,0.69654
CVE-2007-5737,0.02385,0.83197
CVE-2007-5738,0.01344,0.70168
CVE-2007-5739,0.02724,0.85436
CVE-2007-5740,0.12383,0.96056
CVE-2007-5741,0.02205,0.81791
CVE-2007-5742,0.02835,0.86051
CVE-2007-5743,0.01102,0.64234
CVE-2007-5745,0.04105,0.90374
CVE-2007-5746,0.04647,0.91383
CVE-2007-5747,0.04105,0.90373
CVE-2007-5751,0.00341,0.24809
CVE-2007-5752,0.0281,0.85923
CVE-2007-5753,0.01371,0.70731
CVE-2007-5754,0.02073,0.80622
CVE-2007-5755,0.12972,0.96182
CVE-2007-5756,0.00586,0.45661
CVE-2007-5757,0.00329,0.23253
CVE-2007-5758,0.00567,0.44613
CVE-2007-5760,0.03286,0.87972
CVE-2007-5761,0.00353,0.26228
CVE-2007-5762,0.0088,0.57338
CVE-2007-5764,0.00517,0.41458
CVE-2007-5766,0.01309,0.69365
CVE-2007-5767,0.06762,0.93729
CVE-2007-5768,0.01064,0.63165
CVE-2007-5769,0.01694,0.7611
CVE-2007-5770,0.0187,0.78424
CVE-2007-5771,0.06073,0.93127
CVE-2007-5772,0.03831,0.8969
CVE-2007-5773,0.00876,0.5722
CVE-2007-5774,0.02603,0.84705
CVE-2007-5775,0.26909,0.97967
CVE-2007-5776,0.02747,0.85568
CVE-2007-5777,0.01205,0.66942
CVE-2007-5778,0.0119,0.66574
CVE-2007-5779,0.71512,0.99398
CVE-2007-5780,0.02365,0.83059
CVE-2007-5781,0.3856,0.98526
CVE-2007-5782,0.02819,0.85976
CVE-2007-5783,0.01006,0.61396
CVE-2007-5784,0.02073,0.80621
CVE-2007-5785,0.01037,0.6237
CVE-2007-5786,0.02417,0.8344
CVE-2007-5787,0.01256,0.68241
CVE-2007-5788,0.01528,0.73602
CVE-2007-5789,0.0167,0.75754
CVE-2007-5790,0.003,0.20173
CVE-2007-5791,0.0371,0.89327
CVE-2007-5792,0.01241,0.67865
CVE-2007-5793,0.01599,0.74704
CVE-2007-5794,0.01164,0.65878
CVE-2007-5795,0.00718,0.51781
CVE-2007-5796,0.02346,0.82923
CVE-2007-5797,0.03145,0.87384
CVE-2007-5798,0.01263,0.6838
CVE-2007-5799,0.00613,0.4705
CVE-2007-5800,0.36543,0.98441
CVE-2007-5801,0.01164,0.65855
CVE-2007-5802,0.0392,0.89937
CVE-2007-5803,0.01774,0.77212
CVE-2007-5804,0.00308,0.2092
CVE-2007-5805,0.00306,0.20818
CVE-2007-5806,0.01313,0.69459
CVE-2007-5807,0.0284,0.8608
CVE-2007-5808,0.01442,0.72071
CVE-2007-5809,0.01065,0.63213
CVE-2007-5810,0.00781,0.5403
CVE-2007-5811,0.01915,0.78944
CVE-2007-5812,0.06143,0.93194
CVE-2007-5813,0.02819,0.85976
CVE-2007-5814,0.05723,0.92752
CVE-2007-5815,0.04526,0.9117
CVE-2007-5816,0.02518,0.84151
CVE-2007-5817,0.01028,0.62096
CVE-2007-5818,0.00935,0.5909
CVE-2007-5819,0.00307,0.20878
CVE-2007-5820,0.02972,0.86682
CVE-2007-5821,0.05525,0.92511
CVE-2007-5822,0.03311,0.88075
CVE-2007-5823,0.02641,0.84943
CVE-2007-5824,0.05592,0.92604
CVE-2007-5825,0.03723,0.89374
CVE-2007-5826,0.03679,0.8924
CVE-2007-5827,0.00327,0.23064
CVE-2007-5828,0.00749,0.52896
CVE-2007-5829,0.00309,0.21062
CVE-2007-5830,0.01619,0.75013
CVE-2007-5831,0.01544,0.7387
CVE-2007-5832,0.01359,0.70495
CVE-2007-5833,0.00688,0.50622
CVE-2007-5834,0.01022,0.61901
CVE-2007-5835,0.01202,0.66879
CVE-2007-5836,0.01001,0.61252
CVE-2007-5837,0.06215,0.93265
CVE-2007-5838,0.00385,0.29756
CVE-2007-5839,0.00379,0.29018
CVE-2007-5840,0.03178,0.87519
CVE-2007-5841,0.31379,0.98219
CVE-2007-5842,0.46461,0.98779
CVE-2007-5843,0.37531,0.98482
CVE-2007-5844,0.02347,0.8293
CVE-2007-5845,0.0298,0.86717
CVE-2007-5846,0.28966,0.98095
CVE-2007-5847,0.00255,0.15184
CVE-2007-5848,0.00549,0.43515
CVE-2007-5849,0.1361,0.96331
CVE-2007-5850,0.02901,0.86373
CVE-2007-5851,0.00742,0.52676
CVE-2007-5853,0.02797,0.85857
CVE-2007-5854,0.01271,0.68552
CVE-2007-5855,0.01911,0.78907
CVE-2007-5856,0.02409,0.83368
CVE-2007-5857,0.02846,0.86109
CVE-2007-5858,0.03096,0.87194
CVE-2007-5859,0.05589,0.926
CVE-2007-5860,0.00402,0.31626
CVE-2007-5861,0.02355,0.82994
CVE-2007-5862,0.02656,0.85037
CVE-2007-5863,0.22982,0.97675
CVE-2007-5887,0.00987,0.60807
CVE-2007-5888,0.01065,0.63201
CVE-2007-5889,0.04067,0.90285
CVE-2007-5890,0.0324,0.87768
CVE-2007-5891,0.01033,0.62244
CVE-2007-5892,0.17463,0.97025
CVE-2007-5893,0.02179,0.8156
CVE-2007-5894,0.02685,0.85215
CVE-2007-5896,0.01174,0.66132
CVE-2007-5897,0.03703,0.89314
CVE-2007-5898,0.02788,0.85811
CVE-2007-5899,0.03393,0.88344
CVE-2007-5900,0.0034,0.24739
CVE-2007-5901,0.00471,0.38033
CVE-2007-5902,0.05914,0.92962
CVE-2007-5904,0.02378,0.83142
CVE-2007-5905,0.13082,0.96214
CVE-2007-5906,0.00324,0.22773
CVE-2007-5907,0.00354,0.26319
CVE-2007-5909,0.20906,0.97477
CVE-2007-5910,0.06619,0.93608
CVE-2007-5911,0.04013,0.90173
CVE-2007-5912,0.00967,0.60094
CVE-2007-5913,0.07255,0.94114
CVE-2007-5914,0.05432,0.92413
CVE-2007-5915,0.0181,0.77668
CVE-2007-5916,0.01063,0.63122
CVE-2007-5917,0.00599,0.46336
CVE-2007-5918,0.00784,0.54103
CVE-2007-5919,0.01218,0.67319
CVE-2007-5920,0.02251,0.82165
CVE-2007-5921,0.00328,0.23142
CVE-2007-5922,0.01043,0.62551
CVE-2007-5923,0.0136,0.70515
CVE-2007-5924,0.01223,0.67436
CVE-2007-5925,0.11351,0.95836
CVE-2007-5926,0.03441,0.88503
CVE-2007-5927,0.03972,0.90079
CVE-2007-5928,0.01765,0.77065
CVE-2007-5929,0.04111,0.90386
CVE-2007-5930,0.01223,0.67436
CVE-2007-5931,0.01256,0.68241
CVE-2007-5932,0.0192,0.79006
CVE-2007-5933,0.02022,0.80106
CVE-2007-5934,0.01621,0.75037
CVE-2007-5935,0.03953,0.90027
CVE-2007-5936,0.00399,0.3133
CVE-2007-5937,0.03151,0.87407
CVE-2007-5938,0.0214,0.81235
CVE-2007-5939,0.03796,0.89584
CVE-2007-5940,0.00403,0.31784
CVE-2007-5941,0.32338,0.9827
CVE-2007-5942,0.0089,0.57618
CVE-2007-5943,0.01064,0.63167
CVE-2007-5944,0.01786,0.7735
CVE-2007-5945,0.01442,0.72071
CVE-2007-5946,0.00485,0.39083
CVE-2007-5947,0.02712,0.85371
CVE-2007-5948,0.01065,0.63201
CVE-2007-5949,0.00996,0.61088
CVE-2007-5950,0.01223,0.6743
CVE-2007-5951,0.00991,0.60918
CVE-2007-5952,0.01465,0.72528
CVE-2007-5953,0.01043,0.62552
CVE-2007-5954,0.01127,0.64881
CVE-2007-5955,0.01223,0.67422
CVE-2007-5956,0.0045,0.36418
CVE-2007-5957,0.00352,0.26145
CVE-2007-5958,0.05332,0.92309
CVE-2007-5959,0.05443,0.92423
CVE-2007-5960,0.01469,0.72603
CVE-2007-5961,0.01083,0.63696
CVE-2007-5962,0.12061,0.95995
CVE-2007-5963,0.00351,0.25953
CVE-2007-5964,0.00479,0.38642
CVE-2007-5965,0.0128,0.68745
CVE-2007-5966,0.00478,0.38554
CVE-2007-5967,0.0048,0.38769
CVE-2007-5969,0.1426,0.96467
CVE-2007-5970,0.02131,0.81162
CVE-2007-5971,0.0037,0.2819
CVE-2007-5972,0.02676,0.85172
CVE-2007-5973,0.00987,0.60809
CVE-2007-5974,0.01267,0.68479
CVE-2007-5975,0.0107,0.6334
CVE-2007-5976,0.01307,0.69332
CVE-2007-5977,0.0125,0.68101
CVE-2007-5978,0.00991,0.60919
CVE-2007-5979,0.02597,0.84674
CVE-2007-5980,0.01263,0.68387
CVE-2007-5981,0.00546,0.43349
CVE-2007-5982,0.03053,0.87027
CVE-2007-5983,0.02016,0.80052
CVE-2007-5984,0.08451,0.9481
CVE-2007-5985,0.01707,0.76304
CVE-2007-5986,0.01096,0.64102
CVE-2007-5987,0.01322,0.69653
CVE-2007-5988,0.01547,0.73913
CVE-2007-5989,0.04421,0.90982
CVE-2007-5990,0.01263,0.68388
CVE-2007-5991,0.01063,0.63118
CVE-2007-5992,0.01133,0.65001
CVE-2007-5993,0.01912,0.78911
CVE-2007-5994,0.01225,0.67508
CVE-2007-5995,0.02016,0.80049
CVE-2007-5996,0.00987,0.60798
CVE-2007-5997,0.00869,0.57006
CVE-2007-5998,0.00869,0.57006
CVE-2007-5999,0.01006,0.61401
CVE-2007-6000,0.03338,0.88165
CVE-2007-6001,0.02031,0.80188
CVE-2007-6002,0.02216,0.81878
CVE-2007-6003,0.01196,0.66729
CVE-2007-6004,0.01006,0.61399
CVE-2007-6005,0.02154,0.81358
CVE-2007-6006,0.01437,0.7199
CVE-2007-6007,0.03012,0.8686
CVE-2007-6008,0.0302,0.8689
CVE-2007-6009,0.03927,0.89957
CVE-2007-6010,0.01646,0.75411
CVE-2007-6011,0.02885,0.86292
CVE-2007-6012,0.01097,0.6414
CVE-2007-6013,0.03279,0.87936
CVE-2007-6014,0.01299,0.6917
CVE-2007-6015,0.27482,0.98004
CVE-2007-6016,0.50419,0.98874
CVE-2007-6017,0.0306,0.87051
CVE-2007-6018,0.01774,0.77214
CVE-2007-6019,0.5977,0.99101
CVE-2007-6020,0.05741,0.92775
CVE-2007-6021,0.08402,0.94784
CVE-2007-6025,0.0154,0.7381
CVE-2007-6026,0.28268,0.98052
CVE-2007-6027,0.02073,0.80621
CVE-2007-6028,0.03466,0.88592
CVE-2007-6029,0.02593,0.84648
CVE-2007-6030,0.01239,0.67815
CVE-2007-6031,0.01602,0.74744
CVE-2007-6032,0.01024,0.61971
CVE-2007-6033,0.03,0.8681
CVE-2007-6035,0.01796,0.7747
CVE-2007-6036,0.04412,0.90963
CVE-2007-6037,0.03579,0.88937
CVE-2007-6038,0.27754,0.98023
CVE-2007-6039,0.01027,0.62056
CVE-2007-6040,0.01397,0.71234
CVE-2007-6041,0.06326,0.93365
CVE-2007-6042,0.01128,0.64896
CVE-2007-6043,0.04725,0.91493
CVE-2007-6044,0.02023,0.80113
CVE-2007-6045,0.01826,0.77884
CVE-2007-6046,0.00314,0.216
CVE-2007-6047,0.02001,0.79865
CVE-2007-6048,0.01769,0.77137
CVE-2007-6049,0.00351,0.25922
CVE-2007-6050,0.0032,0.22295
CVE-2007-6051,0.01541,0.73829
CVE-2007-6052,0.01309,0.69369
CVE-2007-6053,0.01272,0.68572
CVE-2007-6054,0.02358,0.83018
CVE-2007-6055,0.02886,0.86298
CVE-2007-6056,0.02783,0.85788
CVE-2007-6057,0.05785,0.92818
CVE-2007-6058,0.01229,0.67602
CVE-2007-6059,0.0176,0.76999
CVE-2007-6060,0.05704,0.92728
CVE-2007-6061,0.03413,0.88408
CVE-2007-6062,0.01745,0.7678
CVE-2007-6063,0.00369,0.27998
CVE-2007-6067,0.03855,0.89758
CVE-2007-6077,0.02512,0.84101
CVE-2007-6078,0.01349,0.70259
CVE-2007-6079,0.01885,0.7859
CVE-2007-6080,0.01224,0.67484
CVE-2007-6081,0.01359,0.70492
CVE-2007-6082,0.03638,0.89109
CVE-2007-6083,0.01959,0.79433
CVE-2007-6084,0.01006,0.61399
CVE-2007-6085,0.01517,0.73424
CVE-2007-6086,0.02943,0.86564
CVE-2007-6087,0.00987,0.60818
CVE-2007-6088,0.06831,0.93781
CVE-2007-6089,0.04597,0.91302
CVE-2007-6090,0.00871,0.57047
CVE-2007-6091,0.02263,0.8225
CVE-2007-6092,0.0168,0.75915
CVE-2007-6093,0.01378,0.70882
CVE-2007-6094,0.01189,0.66537
CVE-2007-6095,0.00973,0.60392
CVE-2007-6096,0.01043,0.62552
CVE-2007-6097,0.01239,0.67816
CVE-2007-6098,0.00994,0.61017
CVE-2007-6099,0.01902,0.788
CVE-2007-6100,0.01314,0.6949
CVE-2007-6101,0.01351,0.70312
CVE-2007-6102,0.01223,0.67447
CVE-2007-6103,0.04961,0.91855
CVE-2007-6104,0.01223,0.67447
CVE-2007-6105,0.06719,0.93682
CVE-2007-6106,0.0141,0.71475
CVE-2007-6109,0.03045,0.86984
CVE-2007-6110,0.04386,0.90927
CVE-2007-6111,0.01931,0.79121
CVE-2007-6112,0.06212,0.93261
CVE-2007-6113,0.06956,0.9388
CVE-2007-6114,0.06212,0.93262
CVE-2007-6115,0.06212,0.93261
CVE-2007-6116,0.02902,0.86381
CVE-2007-6117,0.03396,0.88354
CVE-2007-6118,0.02268,0.82294
CVE-2007-6119,0.03285,0.8797
CVE-2007-6120,0.02003,0.79897
CVE-2007-6121,0.02003,0.79897
CVE-2007-6122,0.02079,0.80672
CVE-2007-6123,0.01541,0.7383
CVE-2007-6124,0.01999,0.79847
CVE-2007-6125,0.01504,0.73218
CVE-2007-6126,0.01729,0.76575
CVE-2007-6127,0.01018,0.61778
CVE-2007-6128,0.01006,0.614
CVE-2007-6129,0.03224,0.87715
CVE-2007-6130,0.01488,0.72934
CVE-2007-6131,0.00411,0.32472
CVE-2007-6133,0.02877,0.86258
CVE-2007-6134,0.01091,0.63901
CVE-2007-6135,0.0222,0.81916
CVE-2007-6136,0.01507,0.7327
CVE-2007-6137,0.01197,0.66756
CVE-2007-6138,0.01137,0.65128
CVE-2007-6139,0.02073,0.80619
CVE-2007-6140,0.02211,0.81839
CVE-2007-6141,0.01462,0.72457
CVE-2007-6142,0.01022,0.61907
CVE-2007-6143,0.01173,0.6609
CVE-2007-6144,0.0332,0.88103
CVE-2007-6145,0.01607,0.74824
CVE-2007-6146,0.02179,0.81561
CVE-2007-6147,0.01986,0.79711
CVE-2007-6148,0.08406,0.94786
CVE-2007-6149,0.11836,0.95943
CVE-2007-6150,0.00328,0.23102
CVE-2007-6151,0.00556,0.43932
CVE-2007-6156,0.0125,0.68092
CVE-2007-6157,0.01449,0.72203
CVE-2007-6158,0.00961,0.59928
CVE-2007-6159,0.00957,0.59774
CVE-2007-6160,0.01455,0.7232
CVE-2007-6161,0.01213,0.6719
CVE-2007-6162,0.01507,0.73269
CVE-2007-6163,0.00991,0.60918
CVE-2007-6164,0.00987,0.60803
CVE-2007-6165,0.44746,0.98728
CVE-2007-6166,0.41916,0.98641
CVE-2007-6167,0.00437,0.35293
CVE-2007-6168,0.01063,0.63114
CVE-2007-6169,0.01001,0.61249
CVE-2007-6170,0.02811,0.85925
CVE-2007-6171,0.02662,0.85072
CVE-2007-6172,0.01587,0.74526
CVE-2007-6173,0.02307,0.82613
CVE-2007-6174,0.01476,0.72711
CVE-2007-6175,0.03456,0.88556
CVE-2007-6176,0.04581,0.9128
CVE-2007-6177,0.02659,0.85056
CVE-2007-6178,0.02441,0.83608
CVE-2007-6179,0.07785,0.94435
CVE-2007-6180,0.00669,0.49771
CVE-2007-6181,0.05589,0.92601
CVE-2007-6182,0.00872,0.57075
CVE-2007-6183,0.0338,0.88306
CVE-2007-6184,0.02539,0.8429
CVE-2007-6185,0.07389,0.942
CVE-2007-6186,0.01239,0.67816
CVE-2007-6187,0.03485,0.88657
CVE-2007-6188,0.0398,0.90099
CVE-2007-6189,0.08084,0.94602
CVE-2007-6190,0.01036,0.62356
CVE-2007-6191,0.02187,0.81618
CVE-2007-6192,0.00699,0.51023
CVE-2007-6193,0.01108,0.64396
CVE-2007-6194,0.04425,0.90988
CVE-2007-6195,0.13741,0.96372
CVE-2007-6196,0.01223,0.67443
CVE-2007-6197,0.01584,0.74492
CVE-2007-6198,0.07037,0.9395
CVE-2007-6199,0.04136,0.90449
CVE-2007-6200,0.049,0.91756
CVE-2007-6201,0.01454,0.72305
CVE-2007-6202,0.02222,0.81933
CVE-2007-6203,0.80749,0.99616
CVE-2007-6204,0.69613,0.99344
CVE-2007-6205,0.02464,0.83776
CVE-2007-6206,0.00425,0.34014
CVE-2007-6207,0.00346,0.25422
CVE-2007-6208,0.00365,0.27543
CVE-2007-6209,0.00325,0.22844
CVE-2007-6210,0.00777,0.5387
CVE-2007-6211,0.00889,0.57571
CVE-2007-6212,0.01477,0.72732
CVE-2007-6213,0.06755,0.93725
CVE-2007-6214,0.02276,0.8236
CVE-2007-6215,0.02819,0.85975
CVE-2007-6216,0.00263,0.16157
CVE-2007-6217,0.01716,0.76427
CVE-2007-6218,0.04131,0.90437
CVE-2007-6219,0.01223,0.67422
CVE-2007-6220,0.01472,0.7266
CVE-2007-6221,0.0226,0.82226
CVE-2007-6222,0.01105,0.64304
CVE-2007-6223,0.01006,0.61397
CVE-2007-6224,0.01521,0.73477
CVE-2007-6225,0.00358,0.2681
CVE-2007-6226,0.01849,0.78156
CVE-2007-6227,0.00707,0.51336
CVE-2007-6228,0.0211,0.80986
CVE-2007-6229,0.02417,0.8344
CVE-2007-6230,0.06259,0.93306
CVE-2007-6231,0.03442,0.8851
CVE-2007-6232,0.01553,0.74046
CVE-2007-6233,0.0191,0.78892
CVE-2007-6234,0.04269,0.9071
CVE-2007-6235,0.02775,0.85758
CVE-2007-6236,0.18613,0.97161
CVE-2007-6237,0.02739,0.85524
CVE-2007-6238,0.03946,0.90008
CVE-2007-6239,0.26659,0.97951
CVE-2007-6240,0.01024,0.61964
CVE-2007-6241,0.00994,0.61017
CVE-2007-6242,0.30065,0.98152
CVE-2007-6243,0.08467,0.94819
CVE-2007-6244,0.12931,0.96171
CVE-2007-6245,0.04705,0.91467
CVE-2007-6246,0.118,0.95934
CVE-2007-6249,0.00434,0.35001
CVE-2007-6250,0.24341,0.97787
CVE-2007-6252,0.03061,0.87056
CVE-2007-6253,0.07412,0.94214
CVE-2007-6254,0.06459,0.93479
CVE-2007-6255,0.30081,0.98155
CVE-2007-6258,0.41466,0.98629
CVE-2007-6260,0.01434,0.71926
CVE-2007-6261,0.00783,0.54071
CVE-2007-6262,0.11115,0.95784
CVE-2007-6263,0.02479,0.83876
CVE-2007-6265,0.01336,0.69969
CVE-2007-6266,0.01117,0.64639
CVE-2007-6267,0.00444,0.35873
CVE-2007-6268,0.08403,0.94784
CVE-2007-6269,0.02879,0.86264
CVE-2007-6270,0.02334,0.82835
CVE-2007-6271,0.02666,0.85099
CVE-2007-6272,0.00975,0.60455
CVE-2007-6273,0.06199,0.93247
CVE-2007-6274,0.01073,0.63437
CVE-2007-6275,0.00907,0.58172
CVE-2007-6276,0.09147,0.95141
CVE-2007-6277,0.06742,0.93711
CVE-2007-6278,0.0212,0.81066
CVE-2007-6279,0.03979,0.90098
CVE-2007-6281,0.06614,0.93604
CVE-2007-6282,0.02452,0.837
CVE-2007-6283,0.00421,0.33711
CVE-2007-6284,0.02566,0.8446
CVE-2007-6285,0.00355,0.26477
CVE-2007-6286,0.05373,0.92352
CVE-2007-6287,0.01062,0.63085
CVE-2007-6288,0.01063,0.63129
CVE-2007-6289,0.02016,0.80049
CVE-2007-6290,0.06539,0.93548
CVE-2007-6291,0.01063,0.6313
CVE-2007-6292,0.00993,0.60978
CVE-2007-6293,0.01826,0.77883
CVE-2007-6294,0.00352,0.26145
CVE-2007-6295,0.01263,0.68386
CVE-2007-6296,0.00945,0.59404
CVE-2007-6297,0.01516,0.7342
CVE-2007-6298,0.011,0.64179
CVE-2007-6299,0.0165,0.75478
CVE-2007-6300,0.00575,0.45024
CVE-2007-6301,0.0173,0.7659
CVE-2007-6302,0.05597,0.92609
CVE-2007-6303,0.02226,0.8197
CVE-2007-6304,0.0296,0.86633
CVE-2007-6305,0.00385,0.29674
CVE-2007-6306,0.0276,0.85645
CVE-2007-6307,0.0414,0.90454
CVE-2007-6308,0.01659,0.75608
CVE-2007-6309,0.04163,0.90496
CVE-2007-6310,0.04621,0.91345
CVE-2007-6311,0.02862,0.86184
CVE-2007-6312,0.1592,0.96772
CVE-2007-6313,0.01302,0.69223
CVE-2007-6314,0.07206,0.94082
CVE-2007-6315,0.0713,0.94026
CVE-2007-6316,0.03628,0.89076
CVE-2007-6317,0.06039,0.93092
CVE-2007-6318,0.09156,0.95145
CVE-2007-6319,0.02566,0.84456
CVE-2007-6320,0.00666,0.49649
CVE-2007-6321,0.05439,0.9242
CVE-2007-6322,0.07499,0.94262
CVE-2007-6323,0.0883,0.95006
CVE-2007-6324,0.05274,0.92251
CVE-2007-6325,0.10571,0.95619
CVE-2007-6326,0.07251,0.94112
CVE-2007-6327,0.11378,0.95841
CVE-2007-6328,0.00345,0.25176
CVE-2007-6329,0.15597,0.96716
CVE-2007-6330,0.05075,0.92008
CVE-2007-6331,0.3012,0.98157
CVE-2007-6332,0.08428,0.94796
CVE-2007-6333,0.08679,0.94936
CVE-2007-6334,0.01814,0.77722
CVE-2007-6335,0.18382,0.9713
CVE-2007-6336,0.04215,0.90606
CVE-2007-6337,0.02823,0.85993
CVE-2007-6338,0.01384,0.70986
CVE-2007-6339,0.10988,0.95745
CVE-2007-6340,0.00303,0.20507
CVE-2007-6341,0.09547,0.95284
CVE-2007-6342,0.01913,0.78915
CVE-2007-6343,0.02422,0.83476
CVE-2007-6344,0.06088,0.93147
CVE-2007-6345,0.01692,0.76093
CVE-2007-6346,0.01875,0.78484
CVE-2007-6347,0.07062,0.9397
CVE-2007-6348,0.03914,0.89903
CVE-2007-6349,0.01978,0.79621
CVE-2007-6350,0.04362,0.90879
CVE-2007-6351,0.01675,0.75842
CVE-2007-6352,0.02727,0.85454
CVE-2007-6353,0.04871,0.91712
CVE-2007-6354,0.0264,0.84939
CVE-2007-6355,0.02118,0.81047
CVE-2007-6356,0.01835,0.77989
